Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,Coherence_NG3_L4_SS_L4_Sum_mean,GrCaus_NG3_L4_SS_L4_Information_mean,NormError_SimErr_mean,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_mean
gL,14.0,gL_1,6.5,5.41364168569,0.771609855173,1.36766468189,0.022259346381
gL,14.0,gL_1,7.5,5.05565391499,0.458139152746,1.37489984331,0.0202789075295
gL,14.0,gL_1,8.5,4.74770591603,-0.00203908871124,1.45452361981,0.016396996423
gL,14.0,gL_1,9.5,4.67957776971,0.0162333423842,1.4400632094,0.00945729354179
gL,14.0,gL_1,10.5,4.6992209111,-0.0497086864825,1.41527996336,0.0049470355459
gL,14.0,gL_1,11.5,4.65223390725,-0.197111652061,1.35640676111,0.000655032682436
gL,14.0,gL_1,12.5,,,,0.0
gL,14.0,gL_1,13.5,,,,0.0
gL,14.0,gL_1,14.5,,,,0.0
gL,15.0,gL_1,0.5,20.652512165,5.60074218289,1.79847322876,0.206130386715
gL,15.0,gL_1,1.5,19.5484102225,5.32257858325,1.6184966745,0.195028042868
gL,15.0,gL_1,2.5,17.1565588905,4.87832223259,1.48368497597,0.182807990291
gL,15.0,gL_1,3.5,9.56147211866,2.5463929171,1.50967102922,0.0665342222715
gL,15.0,gL_1,4.5,7.20501614254,1.91071760782,1.42564585506,0.0317200313288
gL,15.0,gL_1,5.5,6.09677600983,1.35244006746,1.37755415858,0.0305664319835
gL,15.0,gL_1,6.5,5.41364168569,0.771609855173,1.36766468189,0.022259346381
gL,15.0,gL_1,7.5,5.05565391499,0.458139152746,1.37489984331,0.0202789075295
gL,15.0,gL_1,8.5,4.74770591603,-0.00203908871124,1.45452361981,0.016396996423
gL,15.0,gL_1,9.5,4.67957776971,0.0162333423842,1.4400632094,0.00945729354179
gL,15.0,gL_1,10.5,4.6992209111,-0.0497086864825,1.41527996336,0.0049470355459
gL,15.0,gL_1,11.5,4.65223390725,-0.197111652061,1.35640676111,0.000655032682436
gL,15.0,gL_1,12.5,,,,0.0
gL,15.0,gL_1,13.5,,,,0.0
gL,15.0,gL_1,14.5,,,,0.0
gL,16.0,gL_1,0.5,21.5871620741,5.8459192909,1.7422483552,0.201846931636
gL,16.0,gL_1,1.5,20.5644422876,5.69380092172,1.60536554918,0.204158097021
gL,16.0,gL_1,2.5,19.0797843444,5.32730488252,1.44707315896,0.191309591553
gL,16.0,gL_1,3.5,10.0343613108,2.87965576623,1.48991442008,0.0833243028174
gL,16.0,gL_1,4.5,7.20501614254,1.91071760782,1.42564585506,0.0317200313288
gL,16.0,gL_1,5.5,6.09677600983,1.35244006746,1.37755415858,0.0305664319835
gL,16.0,gL_1,6.5,5.41364168569,0.771609855173,1.36766468189,0.022259346381
gL,16.0,gL_1,7.5,5.05565391499,0.458139152746,1.37489984331,0.0202789075295
gL,16.0,gL_1,8.5,4.74770591603,-0.00203908871124,1.45452361981,0.016396996423
gL,16.0,gL_1,9.5,4.67957776971,0.0162333423842,1.4400632094,0.00945729354179
gL,16.0,gL_1,10.5,4.6992209111,-0.0497086864825,1.41527996336,0.0049470355459
gL,16.0,gL_1,11.5,4.65223390725,-0.197111652061,1.35640676111,0.000655032682436
gL,16.0,gL_1,12.5,,,,0.0
gL,16.0,gL_1,13.5,,,,0.0
gL,16.0,gL_1,14.5,,,,0.0
gL,17.0,gL_1,0.5,21.6133896246,5.85481215259,1.73491962791,0.203475356078
gL,17.0,gL_1,1.5,21.0619268875,5.94944043563,1.57354684657,0.200162579817
gL,17.0,gL_1,2.5,18.7881093647,5.22857018875,1.43209879582,0.188664676345
gL,17.0,gL_1,3.5,10.8896100595,3.04742276766,1.48280893341,0.0815592293843
gL,17.0,gL_1,4.5,7.20501614254,1.91071760782,1.42564585506,0.0317200313288
gL,17.0,gL_1,5.5,6.09677600983,1.35244006746,1.37755415858,0.0305664319835
gL,17.0,gL_1,6.5,5.41364168569,0.771609855173,1.36766468189,0.022259346381
gL,17.0,gL_1,7.5,5.05565391499,0.458139152746,1.37489984331,0.0202789075295
gL,17.0,gL_1,8.5,4.74770591603,-0.00203908871124,1.45452361981,0.016396996423
gL,17.0,gL_1,9.5,4.67957776971,0.0162333423842,1.4400632094,0.00945729354179
gL,17.0,gL_1,10.5,4.6992209111,-0.0497086864825,1.41527996336,0.0049470355459
gL,17.0,gL_1,11.5,4.65223390725,-0.197111652061,1.35640676111,0.000655032682436
gL,17.0,gL_1,12.5,,,,0.0
gL,17.0,gL_1,13.5,,,,0.0
gL,17.0,gL_1,14.5,,,,0.0
gL,18.0,gL_1,0.5,22.6616732649,6.05647203244,1.76395891372,0.200982888309
gL,18.0,gL_1,1.5,21.9279742395,5.95643855911,1.56952044222,0.197419441153
gL,18.0,gL_1,2.5,20.4372818447,5.70240791113,1.43186432877,0.185251268265
gL,18.0,gL_1,3.5,11.8567024599,3.35143947405,1.46574176514,0.0923851154428
gL,18.0,gL_1,4.5,7.20501614254,1.91071760782,1.42564585506,0.0317200313288
gL,18.0,gL_1,5.5,6.09677600983,1.35244006746,1.37755415858,0.0305664319835
gL,18.0,gL_1,6.5,5.41364168569,0.771609855173,1.36766468189,0.022259346381
gL,18.0,gL_1,7.5,5.05565391499,0.458139152746,1.37489984331,0.0202789075295
gL,18.0,gL_1,8.5,4.74770591603,-0.00203908871124,1.45452361981,0.016396996423
gL,18.0,gL_1,9.5,4.67957776971,0.0162333423842,1.4400632094,0.00945729354179
gL,18.0,gL_1,10.5,4.6992209111,-0.0497086864825,1.41527996336,0.0049470355459
gL,18.0,gL_1,11.5,4.65223390725,-0.197111652061,1.35640676111,0.000655032682436
gL,18.0,gL_1,12.5,,,,0.0
gL,18.0,gL_1,13.5,,,,0.0
gL,18.0,gL_1,14.5,,,,0.0
gL,19.0,gL_1,0.5,22.9185459846,6.28986103983,1.73658250271,0.201933340832
gL,19.0,gL_1,1.5,21.9378881755,6.03783496485,1.52116596548,0.193922428504
gL,19.0,gL_1,2.5,21.0938324989,5.80870927714,1.41664315758,0.185502037402
gL,19.0,gL_1,3.5,11.8901165181,3.26425072664,1.47860558084,0.085644480042
gL,19.0,gL_1,4.5,7.20501614254,1.91071760782,1.42564585506,0.0317200313288
gL,19.0,gL_1,5.5,6.09677600983,1.35244006746,1.37755415858,0.0305664319835
gL,19.0,gL_1,6.5,5.41364168569,0.771609855173,1.36766468189,0.022259346381
gL,19.0,gL_1,7.5,5.05565391499,0.458139152746,1.37489984331,0.0202789075295
gL,19.0,gL_1,8.5,4.74770591603,-0.00203908871124,1.45452361981,0.016396996423
gL,19.0,gL_1,9.5,4.67957776971,0.0162333423842,1.4400632094,0.00945729354179
gL,19.0,gL_1,10.5,4.6992209111,-0.0497086864825,1.41527996336,0.0049470355459
gL,19.0,gL_1,11.5,4.65223390725,-0.197111652061,1.35640676111,0.000655032682436
gL,19.0,gL_1,12.5,,,,0.0
gL,19.0,gL_1,13.5,,,,0.0
gL,19.0,gL_1,14.5,,,,0.0
gL,20.0,gL_1,0.5,23.46187176,6.54200822791,1.76837143885,0.203156425381
gL,20.0,gL_1,1.5,23.4465492025,6.42776148132,1.52343301627,0.199802652164
gL,20.0,gL_1,2.5,21.4570084974,5.93163583214,1.40049507217,0.186042709355
gL,20.0,gL_1,3.5,12.39160556,3.33772728314,1.48564452732,0.0929038480849
gL,20.0,gL_1,4.5,7.20501614254,1.91071760782,1.42564585506,0.0317200313288
gL,20.0,gL_1,5.5,6.09677600983,1.35244006746,1.37755415858,0.0305664319835
gL,20.0,gL_1,6.5,5.41364168569,0.771609855173,1.36766468189,0.022259346381
gL,20.0,gL_1,7.5,5.05565391499,0.458139152746,1.37489984331,0.0202789075295
gL,20.0,gL_1,8.5,4.74770591603,-0.00203908871124,1.45452361981,0.016396996423
gL,20.0,gL_1,9.5,4.67957776971,0.0162333423842,1.4400632094,0.00945729354179
gL,20.0,gL_1,10.5,4.6992209111,-0.0497086864825,1.41527996336,0.0049470355459
gL,20.0,gL_1,11.5,4.65223390725,-0.197111652061,1.35640676111,0.000655032682436
gL,20.0,gL_1,12.5,,,,0.0
gL,20.0,gL_1,13.5,,,,0.0
gL,20.0,gL_1,14.5,,,,0.0
gL,21.0,gL_1,0.5,23.6852860707,6.52529807127,1.74089493514,0.207249918704
gL,21.0,gL_1,1.5,23.54159694,6.47703257702,1.51984788771,0.20401620983
gL,21.0,gL_1,2.5,22.0952774214,5.94091449294,1.37498716448,0.199117627422
gL,21.0,gL_1,3.5,12.6590034075,3.49565252788,1.47825170126,0.0995631150157
gL,21.0,gL_1,4.5,7.20501614254,1.91071760782,1.42564585506,0.0317200313288
gL,21.0,gL_1,5.5,6.09677600983,1.35244006746,1.37755415858,0.0305664319835
gL,21.0,gL_1,6.5,5.41364168569,0.771609855173,1.36766468189,0.022259346381
gL,21.0,gL_1,7.5,5.05565391499,0.458139152746,1.37489984331,0.0202789075295
gL,21.0,gL_1,8.5,4.74770591603,-0.00203908871124,1.45452361981,0.016396996423
gL,21.0,gL_1,9.5,4.67957776971,0.0162333423842,1.4400632094,0.00945729354179
gL,21.0,gL_1,10.5,4.6992209111,-0.0497086864825,1.41527996336,0.0049470355459
gL,21.0,gL_1,11.5,4.65223390725,-0.197111652061,1.35640676111,0.000655032682436
gL,21.0,gL_1,12.5,,,,0.0
gL,21.0,gL_1,13.5,,,,0.0
gL,21.0,gL_1,14.5,,,,0.0
gL,22.0,gL_1,0.5,24.1378937351,6.5885158242,1.72032970462,0.203604245252
gL,22.0,gL_1,1.5,23.0281657054,6.06272628066,1.47374950074,0.198226400362
gL,22.0,gL_1,2.5,23.0492808725,6.22346703326,1.36324441769,0.184894815177
gL,22.0,gL_1,3.5,12.6026740502,3.45685169603,1.46788693447,0.0910824849341
gL,22.0,gL_1,4.5,7.20501614254,1.91071760782,1.42564585506,0.0317200313288
gL,22.0,gL_1,5.5,6.09677600983,1.35244006746,1.37755415858,0.0305664319835
gL,22.0,gL_1,6.5,5.41364168569,0.771609855173,1.36766468189,0.022259346381
gL,22.0,gL_1,7.5,5.05565391499,0.458139152746,1.37489984331,0.0202789075295
gL,22.0,gL_1,8.5,4.74770591603,-0.00203908871124,1.45452361981,0.016396996423
gL,22.0,gL_1,9.5,4.67957776971,0.0162333423842,1.4400632094,0.00945729354179
gL,22.0,gL_1,10.5,4.6992209111,-0.0497086864825,1.41527996336,0.0049470355459
gL,22.0,gL_1,11.5,4.65223390725,-0.197111652061,1.35640676111,0.000655032682436
gL,22.0,gL_1,12.5,,,,0.0
gL,22.0,gL_1,13.5,,,,0.0
gL,22.0,gL_1,14.5,,,,0.0
gL,23.0,gL_1,0.5,23.9522822815,6.50432519036,1.77278527974,0.211809956364
gL,23.0,gL_1,1.5,23.7538090543,6.3770524698,1.52493754973,0.202621424105
gL,23.0,gL_1,2.5,22.9018248367,6.13934466036,1.38653435869,0.197037486482
gL,23.0,gL_1,3.5,12.8139442358,3.60471327549,1.50235047414,0.0932032551095
gL,23.0,gL_1,4.5,7.20501614254,1.91071760782,1.42564585506,0.0317200313288
gL,23.0,gL_1,5.5,6.09677600983,1.35244006746,1.37755415858,0.0305664319835
gL,23.0,gL_1,6.5,5.41364168569,0.771609855173,1.36766468189,0.022259346381
gL,23.0,gL_1,7.5,5.05565391499,0.458139152746,1.37489984331,0.0202789075295
gL,23.0,gL_1,8.5,4.74770591603,-0.00203908871124,1.45452361981,0.016396996423
gL,23.0,gL_1,9.5,4.67957776971,0.0162333423842,1.4400632094,0.00945729354179
gL,23.0,gL_1,10.5,4.6992209111,-0.0497086864825,1.41527996336,0.0049470355459
gL,23.0,gL_1,11.5,4.65223390725,-0.197111652061,1.35640676111,0.000655032682436
gL,23.0,gL_1,12.5,,,,0.0
gL,23.0,gL_1,13.5,,,,0.0
gL,23.0,gL_1,14.5,,,,0.0
gL,24.0,gL_1,0.5,23.6687664937,6.48133966949,1.76747732585,0.199244286482
gL,24.0,gL_1,1.5,23.6579377226,6.29440868609,1.52440309055,0.210666193959
gL,24.0,gL_1,2.5,23.4031347564,6.18111700458,1.38437901828,0.196898421019
gL,24.0,gL_1,3.5,12.8336111714,3.51752141727,1.49738199474,0.0883872016646
gL,24.0,gL_1,4.5,7.20501614254,1.91071760782,1.42564585506,0.0317200313288
gL,24.0,gL_1,5.5,6.09677600983,1.35244006746,1.37755415858,0.0305664319835
gL,24.0,gL_1,6.5,5.41364168569,0.771609855173,1.36766468189,0.022259346381
gL,24.0,gL_1,7.5,5.05565391499,0.458139152746,1.37489984331,0.0202789075295
gL,24.0,gL_1,8.5,4.74770591603,-0.00203908871124,1.45452361981,0.016396996423
gL,24.0,gL_1,9.5,4.67957776971,0.0162333423842,1.4400632094,0.00945729354179
gL,24.0,gL_1,10.5,4.6992209111,-0.0497086864825,1.41527996336,0.0049470355459
gL,24.0,gL_1,11.5,4.65223390725,-0.197111652061,1.35640676111,0.000655032682436
gL,24.0,gL_1,12.5,,,,0.0
gL,24.0,gL_1,13.5,,,,0.0
gL,24.0,gL_1,14.5,,,,0.0
gL,25.0,gL_1,0.5,23.7609273034,6.4545990064,1.76215096697,0.178016633112
gL,25.0,gL_1,1.5,23.8840946474,6.26313059773,1.55906535374,0.198081423441
gL,25.0,gL_1,2.5,23.4364396168,6.22147080539,1.40734062604,0.192584706949
gL,25.0,gL_1,3.5,13.143908191,3.62110473579,1.51713966865,0.0805894159783
gL,25.0,gL_1,4.5,7.20501614254,1.91071760782,1.42564585506,0.0317200313288
gL,25.0,gL_1,5.5,6.09677600983,1.35244006746,1.37755415858,0.0305664319835
gL,25.0,gL_1,6.5,5.41364168569,0.771609855173,1.36766468189,0.022259346381
gL,25.0,gL_1,7.5,5.05565391499,0.458139152746,1.37489984331,0.0202789075295
gL,25.0,gL_1,8.5,4.74770591603,-0.00203908871124,1.45452361981,0.016396996423
gL,25.0,gL_1,9.5,4.67957776971,0.0162333423842,1.4400632094,0.00945729354179
gL,25.0,gL_1,10.5,4.6992209111,-0.0497086864825,1.41527996336,0.0049470355459
gL,25.0,gL_1,11.5,4.65223390725,-0.197111652061,1.35640676111,0.000655032682436
gL,25.0,gL_1,12.5,,,,0.0
gL,25.0,gL_1,13.5,,,,0.0
gL,25.0,gL_1,14.5,,,,0.0
gL,26.0,gL_1,0.5,24.1297723588,6.32322587399,1.78111345239,0.166791417146
gL,26.0,gL_1,1.5,23.5563425248,6.31766592182,1.56649451169,0.204181389376
gL,26.0,gL_1,2.5,23.3569545096,6.09911069375,1.39302894289,0.187148281012
gL,26.0,gL_1,3.5,13.0242005521,3.61295047198,1.48755555532,0.082927567001
gL,26.0,gL_1,4.5,7.20501614254,1.91071760782,1.42564585506,0.0317200313288
gL,26.0,gL_1,5.5,6.09677600983,1.35244006746,1.37755415858,0.0305664319835
gL,26.0,gL_1,6.5,5.41364168569,0.771609855173,1.36766468189,0.022259346381
gL,26.0,gL_1,7.5,5.05565391499,0.458139152746,1.37489984331,0.0202789075295
gL,26.0,gL_1,8.5,4.74770591603,-0.00203908871124,1.45452361981,0.016396996423
gL,26.0,gL_1,9.5,4.67957776971,0.0162333423842,1.4400632094,0.00945729354179
gL,26.0,gL_1,10.5,4.6992209111,-0.0497086864825,1.41527996336,0.0049470355459
gL,26.0,gL_1,11.5,4.65223390725,-0.197111652061,1.35640676111,0.000655032682436
gL,26.0,gL_1,12.5,,,,0.0
gL,26.0,gL_1,13.5,,,,0.0
gL,26.0,gL_1,14.5,,,,0.0
gL,27.0,gL_1,0.5,25.0428417876,6.66921462828,1.80236998937,0.18473880788
gL,27.0,gL_1,1.5,23.7823135615,6.29368206626,1.54615573564,0.19549955067
gL,27.0,gL_1,2.5,23.1293832947,6.02550079692,1.39043765254,0.187320809509
gL,27.0,gL_1,3.5,13.1884632413,3.57104689116,1.5086281884,0.0890103118244
gL,27.0,gL_1,4.5,7.20501614254,1.91071760782,1.42564585506,0.0317200313288
gL,27.0,gL_1,5.5,6.09677600983,1.35244006746,1.37755415858,0.0305664319835
gL,27.0,gL_1,6.5,5.41364168569,0.771609855173,1.36766468189,0.022259346381
gL,27.0,gL_1,7.5,5.05565391499,0.458139152746,1.37489984331,0.0202789075295
gL,27.0,gL_1,8.5,4.74770591603,-0.00203908871124,1.45452361981,0.016396996423
gL,27.0,gL_1,9.5,4.67957776971,0.0162333423842,1.4400632094,0.00945729354179
gL,27.0,gL_1,10.5,4.6992209111,-0.0497086864825,1.41527996336,0.0049470355459
gL,27.0,gL_1,11.5,4.65223390725,-0.197111652061,1.35640676111,0.000655032682436
gL,27.0,gL_1,12.5,,,,0.0
gL,27.0,gL_1,13.5,,,,0.0
gL,27.0,gL_1,14.5,,,,0.0
